row_id,dialect,split,task,characters
14012678d081ce065cb14e565971ff70d14eac44b8092dc638a13d37c801c2ca,SYL,train,normalization,77
9ebf9fa9dc6e68e910d90e00ac51f782a07ca19e4860288aff79a80037e54b30,MYM,train,identification,44
7f885c94564b4f0cf311e3864cc9dedfa10be21dd3029305457995a0304beb76,SYL,train,normalization,127
1d63236b01aa8cdce8a9c66517acd2b943ab89f4013ac1ede669ce112a0209a1,SYL,train,identification,30
1f23b8a97fbdc45221d6273e014d9043c20ea2affcc0083a8ef4a60e0d370f5f,NSD,train,identification,40
9cc1f57ffbffd778236ab78ff1183bee359c1a40cdeeedf2ea121b47f43e05a5,CHI,train,identification,28
0cb881e96854024dd6dd38e592925dcbe58ffd3251ebcd0be939ad48ea889457,STD,train,identification,70
7fc1034f712d8734b23b3d86b01073d3e517bc80cbacff30c2d4061a1cf600e7,STD,train,identification,16
b892674056b146c8aae692601104d86b54f4c1fd4ff4347cc51d9b1fcba2fda0,RAN,train,identification,31
f2b7e0cdc9479335ecfab9c8f5fa772afd78168b71b84d3773068693011413bd,SYL,train,identification,38
be5a2b8208f17205880bd3587ae992d1457da9a1e64d6f0a08a6c6b5ac50ab77,SYL,train,normalization,5
aaee984c74c9f885113a1eae8e3f5603d56cbe9d6ccba81cff9806b81ec6236e,KHU,train,normalization,13
b0a9cfeedc1d6729900fc0ba7dafeb110af12d3f3fef934d9ef13ccaf79eca10,SYL,train,normalization,5
281afcca8f6f9a802c4729a9b8e2d866f36f3937505489666395606252bab2ec,STD,train,identification,26
7ca166f962b32e4fcd02c66f36096785b60adfab8cdebaa9588c244b3a071b82,NOA,test_ood,identification,11
cfc9877fe1f71fc2b3a5be9592009d8478b639b9a3d20170f9ab70e8c7fe37bf,SYL,train,normalization,18
54fce89a209de55d8f611acf11ee5cb3d16614b97ee1849c881d9aea7a666926,STD,train,identification,12
28d8e9739a8154f35f7174282b6ead50ea3e3733a07d165e06ea72859aaede37,CHI,train,identification,18
550601fafc3b829ac134f0688bbb07568d257997fed0989028b55ba240c76018,SYL,train,normalization,63
bff1e86b7fa61b7b5a837fbafbd8a3f5fe2d73e7229b38dd1a5463e1ac0f2c17,CHI,train,identification,19
8406c114c4c0d8b0bcbbfed07ecfc869e853cae266b82cfa6bf77c4fb1cc8fdb,CHI,train,identification,46
c5fb18c16686052ece973f94e4e164d81a1aa37b81f710c95ff40f7e2b16e0da,CHI,train,normalization,28
c963fa59865c6f7470f641763e70ad57eb358da40a77b157ab485d6c5f4aad35,SYL,train,identification,140
4716cc8d069bfaa3d58e16667fd5457360b6498a2979b28c3ed634e26012fe25,STD,test,identification,48
02b801d807481271eb768ee767201a0c1aa8722062fe53fd30f013b70596f94a,KIS,train,identification,53
fe19a88cbe33d22aac67a38e42d26ae7bd543c1fc20780293f4837dae139bdde,SYL,validation,normalization,7
8748e0959a445bc4187c13e38d04439267bfe782e93e7ef0dfb681b00f4208f2,STD,train,identification,62
45dd113f979529b61be38d7692f88da026afc16f0f8f83aafa72151199083e20,RAJ,test_ood,normalization,9
3ba7125eeb2e48cde9fe62bc0f8393c3e8f28cf8f035a313673b468477fc8728,RAN,train,identification,25
82b988590901f372d17f2686951305d3f393aac1ce0e2f77c0a385dbf6034a18,SYL,train,normalization,15
e19b40b6921e5490fcc1804f77b2772e650f5ca9064b509746413ed776370dc1,SYL,train,normalization,39
b865be67694317dd52f6106c1eea64612b589539a9ed55b61e0e585d3e13ef73,NAR,train,identification,21
4efb381a9a359e9a99794d0af137bdbf7b9c3342834a189e2dce14a55e47243b,CHI,train,normalization,32
5a9eeb28baa6abfa2f27b0a5f8143c89cdfb5035b6fa2d3e241fe692eec7f7dd,CHI,test,normalization,56
e26b184601967972fc04159a9df746f2269c7a0676a6723b74cc642b2e846cfe,SYL,train,normalization,28
cac541c9485e69571ce30e2b1d58c8b4a5ef8551da688556eba8b1f42c9f2a25,CHI,train,normalization,20
8f7706a3755b19e9643c3d82fecde1f298040d016070aa195a3d8988870a4fd0,RAN,train,identification,22
b6ac6df3c395e37bfb730f19530c63c9f667de86b8d0b9c84b45e727f7963adb,STD,train,identification,26
31a8c570dd2b8ea0d97bc529d4b4f7f13682c2d0b23036f18accc23e0598d3dd,RAN,train,identification,26
355a2fcb5fa025a01d12af496a99f602946d88bad1f1807dc6fd54cb45faecd8,RAN,train,normalization,17
44aec882a8609b5ccdf80016afda6bbe01a95184655b5108b5adc0168ac9d0ea,NAR,test,identification,36
4d6d18919dcb64261540585e19fa5741b6a695e2beed419417e9ee8e7430f92d,STD,train,identification,19
e03f99625947dc1dc1fd2e5a2e25a1fb9b20079312fe4550a5d4b96c451cc4a2,SYL,train,identification,33
8ea0e5232b1a5838614e6f2cd01cdd47b7d3cbe56c237e7f599dc38efedee93f,STD,test,identification,44
cf010a5ac7bd50d9e5fc4dd35883b248b8f9db0f7a7de148ec1b17f5511392fe,RAJ,test_ood,identification,5
242dd0457088dd4c8e93586b89cb82fa26a5d18ee6487b1d9d91a59bc11014b0,SYL,train,normalization,4
613c2ba7504fe0f275b5b5e957b17d6940e398033d7a0095091244f4182da104,CHI,train,normalization,21
ee4d69886ef3724ee051cac2f77b5265a84c1f653825393036cdb8b177a5b8fc,CHI,train,normalization,32
440194dfadaf8897aa3eb57375190afc5d1cec63fe9ccfe9dc111c2c216c44e5,SYL,train,normalization,18
4df8f688f33f254fa405b3510390e96d676db392b14c1ef0c181debbb322f5ed,STD,train,identification,29
59b4990a501e188ebc68c80bfd539107e1a429e446ec6a3c754d71d3e9777413,CHI,train,normalization,85
01199a2f1ddd069681f3fc87b2992932475554b493c7ba73efaaf9d2d262ac91,CHI,train,normalization,40
d127d73f99041acf22e8092226050bfe30c552e434506cf82e1fe43d634c62d9,RAJ,test_ood,normalization,12
405fd4102f7f3b05b760a057ba63526a7505154ee94f4625667590de8c9947df,CHI,train,identification,26
c8dee99a0fa6779dc40f9fe9e5eb0c8d6b76a88138c9aabd85cc59dca4f59092,SYL,train,identification,36
3aa24f6e4ac9ae10679a56d45f6af665922486cd93078d746a91160fae011741,STD,train,identification,25
6625bf9774585f2878fa908bb03a0621280c029efc39955b707a3e1709f846f7,SYL,train,identification,42
28ac16a97ad4f46cd321a0598fad296f2e91a7f1465348038166d8fd28bbd820,STD,train,identification,15
02b4874b2606a3e1a9f6baa100663bca0c10c6c494a9adf6e2cecf2689c764a0,RAN,train,identification,57
a94f728fd76d6b4aae331d662f74906b1d9e488cf347688d5ec8506efcbca86d,RAN,test,identification,22
21cb124ed20cd124ea17e428d9a82a7dab3ef354e44d71e8c053bfc1109f6456,SYL,train,normalization,31
ebdbf6e0baa2c6f31f8d025ae8a67d02e973ec8750f0cab38da7370c46d58340,MYM,train,normalization,21
6bcb28117f92c00251d3ef2e006b036bf58c7fc6411aac5f67371937c1542fd8,MYM,validation,identification,38
4a68c5e36a04f4c7fb82a4d65ee6b843196f31f4e17e9fe24e12e47884d1bf04,CHI,train,identification,44
5da6a3cf8d93d636715d1b03354a9269dba27f8752c46e95a0bc31a7398197c8,STD,train,identification,15
6342148d977208b25f193a1fe996f6cc12def15183c7c9e9a6e9f506a14cac1e,SYL,validation,normalization,16
3afc1a3b7cf8f8c2cba8dbb92eb0bdfdf00b375adcc42110ba2d622f8d29a9d4,NOA,test_ood,normalization,8
582b48e34e5de2c361d8953ef17c0c6631931ee4bc78e35a4a8ffb1d34a5712a,STD,train,identification,7
1327423858f55a8702f360b1dde0534f3c2a50471b8fecd40a427c280a014f1b,STD,train,identification,51
2afb1133284c211dd556fa6c2ddb3ba24f3b44ac6421d2dfcd94e738bb8a54ee,RAN,train,normalization,21
bd11642da4b578bd94a606949f29ae1f11f9b7afb5aac0968422ae7387c1556e,NSD,train,identification,318
a9415055013dbb10bbc4078360046aaaabbe8e6bc7888b9802d6f909aeb47695,KIS,train,identification,13
a0e284936d596af5a58e33d0f48690f2b070d3635a74f69fa029de85344ad221,SYL,validation,identification,8
477a37baed3a3d186c73c945e0aad37aa153e3836b40a85ad2b6e1a3bba8c030,NOA,train,identification,28
407662fa33ba328b9012481d6db023a6641c0b165a8783d771af7b3a4e17c372,SYL,train,identification,31
a0b7ecfc7a0497daed44701f35b938dcb2f3369001437eb16170baf884b77057,CHI,train,normalization,63
c4d2f64689060179b83bff2856b47eb90d9e82b6b5c0b9f88a674a1a93613138,SYL,test,identification,46
29d5c71437a35d1bcd91e4a048f3dcdee5977ee17d0a2f1d7a0303284d6678b3,NAR,train,identification,49
42bfce5f34e66e1443f02d60160fa68f033fc524ff97120317c485c290d2559d,NAR,train,identification,54
13d4b686ac18e2642c2aa0dcd67c4fc79dff34b119ffceddac82599890c87e64,SYL,train,identification,20
86bc7fa9d59f805e3c04434ad4da312055029dae1010dcf1d65fbd703537a4e9,BAR,test,identification,35
a59e5af9980b1375b1fb1305dbad5aed21a01108807cba5a91a76128293f22fd,CHI,train,normalization,37
3e0ce8a768bbc5dfb5f9e4e065ef8dc98698732265ce7c9a9a314868a2e36f6b,STD,train,identification,60
040350f0da0b098c81b57d215615f8bc11470c0c18afef60a5a145eee95dc97e,RAJ,test_ood,normalization,13
1b7aee1c7a11ea96a85fe00e95176c50a99d142b539ef357d8deccca3606298c,NOA,train,normalization,25
ae4f026a3582fb43a9e3e4503a8205ad83d734e07bf35843c1d390823d7508d7,CHI,train,identification,118
f8378b334ca0019b2e601a57d781d3e68c9af8c7098453103cf5128917cc96e6,SYL,train,normalization,15
f1ff1be91bf98e82fdd93e31908a8b16343c64cc6718647266d79e507f8ef3f4,RAN,train,identification,20
8ceaccff70d26c5bfbd66decb27dae3c346d6f8a8b1acae95dd003cb0a89f75e,SYL,train,identification,140
8432effdf1deb3327ca386cfbc6bbccbd1834d47fadc8a858a4d7941595f5fa2,NOA,train,normalization,38
7faaf3f7b25d8a22676cf61efffbf1518bbecfd1f1ccfd75ac9365aa2113a54a,MYM,test_ood,normalization,15
26d7ffea64221b6a60997944a5ee07e60793a4b2d473903c7789bd83a7221322,STD,train,identification,83
68b8be225c21c31bec4330c998a835726902c5c6505857b253d1bfa93e243f6e,CHI,train,normalization,16
9abd6b883bba1f495f15bbd6a4c1738deb660f462db636edf7681005b6c62c8c,RAN,train,identification,22
86fc65c38e2178aa34eb9a1499cb59d6c473718af80d15bbe1f28ea707739915,MYM,test,identification,15
bdf850487c7601ff9f868887d1c62ffab0cafabfe7708466004466e962168399,BAR,train,identification,34
468f75810ca673fdb32250297d71839cd3e9d65655ee71e5935e9ef5764bc8e3,CHI,test,identification,28
e2bf289cc696feda4781939811143d1611d19b943f0d9181cd99b706394e015b,NAR,test,identification,52
a014488ee880abc21da42c88f7bd0504af6906a9fc2642bf94f660dc36030bf2,RAN,validation,normalization,15
ecd3bed476e237da3e07c2b79538458a35ef661b3d19f59f1e17c02428f818a5,KIS,train,identification,140
6bbe32a692b861c87e2f3ce3364bced3affc08abc741cf0ca968630b1e983b76,STD,train,identification,43
65b673d9f1044a0b04540439d8966d71d139b77c7c15f3cd1650a6d147cd2070,STD,train,identification,6
125dbeba1b08c882c89e924d01c31a0ed7a37b7c2cf3c8c05706a6fe03ecfb7f,SYL,train,normalization,59
85d7fe95ae59440f49217b43d2899a6f1a6c9a834b713ecca466622d5bdd597b,SYL,test_ood,normalization,13
dabb38d9747b8f221c5577519ae3897bf707d580f589a84faedab21a1c1217b5,CHI,train,normalization,27
398b7267aedf293047ecfe839439efcfe3c36697415f84455977023e69495b28,TAN,train,identification,28
b48af1f4b2730f94294b2d848f4863e14db0e1edfd79eb7ed47baba9cc8e70b6,RAN,train,identification,31
b091516ef6921aeb8c3da953b0eb6218746ff5def02e100638f800e28b7eecbc,CHI,train,identification,37
a00bb7795a9712821980bb08d5aeb41260de532a935d4346e2dc849661f53a5e,BAR,train,normalization,36
34bdbc2254e5843a766bfe04a198f50284e0f78c685e2af149388cb0d928cc84,SYL,train,identification,40
81ee199cc7cf8a30936246eec709307f5a2163aefd17500f36591e9666f1d995,STD,test,identification,24
e45468963ba10aa323d857bdeca60914b969c1f97b2b31241366431d03b602d0,SYL,train,identification,27
bd5ec083bf8672bdfd3d7072e4040d2fb6b399197a826cb41cdf596cef3a6c0d,NAR,train,identification,22
80a7c73c811448fb61eb7509f5c62b26c0f34fab8935653119ea8bc9a8ce070f,KIS,validation,identification,41
b985bfd1e2fc1b13c2468bec99644bf9ff04baffbffc0b3e6118813ef61ca277,SYL,train,identification,25
b339190e0c385ec3eb5cf2d60b446311979db026501c9835051601b058b84766,TAN,validation,identification,50
2154fd01725a7b6f1fa335a208cd8d4d422c5c1e5acc5e58c0c62703b5162e0b,STD,train,identification,36
063c276dd2848b2c182f86cc80e55c5c6c65a6bce2a3ef8cd34d8048d698bdea,CHI,train,normalization,20
1d3584d15ff9b96aa6e8f883577ff6335ce7cd63ca3e63e6701739c64fef2642,SYL,train,normalization,56
ec43373a2d8a8e7de81984662a4b656301cab434226b1269bf188c1444aa0c5a,KIS,train,identification,12
4720d3e4031a427b6e922aed459da50b9aa078e88ca78725b46a46bb279262a2,STD,train,identification,22
b6b7a09ab82ec595946e722184a84b6e94e8d23ee1f9a67fa2cf930844bab027,NOA,train,normalization,22
255cc75c1f73dfb172001ffe39db657278ae4c795b4b0d082f3d2cec2d6848db,STD,train,identification,70
39cc954ccee82230083c1a1f8c5c22b4762d834aa7710ca3721110480db43ce8,NSD,train,identification,53
863cbfdc78f1c5b88fe2b1efd9b658d16d8223045b5de92e3c3533311e6c98a8,SYL,train,normalization,40
5a28cafec90332c21ecfcb6fcbf3af5dcc1b5cf6d78d2815b40932bc3396c714,CHI,train,identification,29
5fd759df753d68f7a680d0b56990444a081eeb1e6c80c20adff9edfc1623451c,CHI,train,identification,30
c9d7822577c8d38fc07690338d37d58fa52e894d2be032c417fbe8f8b30dbd8e,TAN,train,identification,28
1ffda0876a43d3eda038e3434b9ba8cda4178b98243cdf9a7777fc275ac3c099,STD,validation,identification,26
0dbd58bf2d681c1d2a04346353702eeb79c4fe746f3213b8dd3598fd9fd2a43c,SYL,train,identification,4
96c395cfd3e0403e0b9afab05d606b51938b9689c60c675219a4aeada77ff4e6,TAN,validation,identification,53
7ff7c44df8e190494dbb3d7d303c410d2eaa591cd1569037373b2c6dc04d213c,NSD,test,identification,41
e35c946411442769490823ab46fd9c15571c690ef2961e822258a2de74c8e5c1,STD,train,identification,13
fbe8459ddcc8039a048eb4ee9fd56243c2a1feeb2c89487b3a96fe3344575ed7,NAR,train,identification,186
2809a6f717abfb816cf149619308e27900daf71566e0a40c533e906b142c908d,CHI,train,normalization,48
b1e86881c73b3b648356b3427368b994aa062119795b1f035d2489e4b2de8572,CHI,train,identification,17
544ce0bd340518c5ba57c52ce427c1ad582a3062584c00b70b01af89617aa427,SYL,train,identification,27
454c18cc18318f39412dd96879bea1d232e1d53ea8c09ebd9a0ab5399998637e,STD,train,identification,19
debec88d146763092475af5cee71a9619daaf79d0def3ca77a5513f1f070411f,BAR,test,identification,30
1b7a6ced399359b6226e0ddac45ac9d80a14c5a50b1d481e248912aa8286b8a9,STD,validation,identification,9
8aa8237b98f9ca37234f6d674447b3731a82c7ceb2f41cc66cb9602697d37a76,STD,train,identification,24
0f592921da19f68f17fa3dc6632cc35aeb029d3afd20701d6ee2745137c69aca,CHI,train,identification,20
0db62f59ba7e51544a7e479ab9d9ed3d84ce671c38894ab4642c053ccbcc5bea,SYL,train,normalization,4
f9aeba1aad2c930dde69f863189827d71785659bd579b75014e279a78d4d869c,NOA,train,normalization,39
2fcfad20907c8f01e0d06f714367d056741d963c83e67cea9aa05f2cba166a48,SYL,train,normalization,9
1d355c861f646f6ef3395c680ea46441ab1f12c4ce6bb14e372bfa33309f7a7c,KHU,train,identification,31
7f4c46b9352e78e20012a93b6f4b308821b47c9cf07f5890461e5485f56dedc2,NOA,train,identification,28
8ae54cbff69cd4a2e7921579ff529cbfba229396f89d841e41078c1660cb30f8,NOA,train,normalization,49
278e16bbee706dcf76f4a7340aafa524b3805a565a4312b8d563c04823e1c872,CHI,train,normalization,10
96653b1407d5d26f6d9ba4d1dd9bfde602acd5e1c1c484475b451bdb48788fda,NOA,train,identification,54
9013daa71871f251e3f3bef3e69bd4a0a5c0bceba1912ba321787c8db33c2f2a,NSD,train,identification,28
40267f746486d127b81f5d099c879408e167ada40a924f4b74c99532e112a5be,TAN,train,identification,18
502e327f95d49ff47f102715cf416b027157a3a8bd7d61b5a2e53f9bf7fc01bb,SYL,validation,identification,21
4035d3b3c0d1f63c0cfc6f612c8bbef8c2b9a6e4a82b3ebf94cf302f4dcdd54e,CHI,train,normalization,29
a583ed793beabc03d542beebf39c6dff3c9b8a6a567902a20a0bd4013d448658,SYL,train,identification,75
1174d7ef2658ba2949cf2acdd7ccc1e3d941c7f58a42c10e2a61c4e999edbe7f,SYL,train,identification,91
c5d1ecb0e888d7eda5269a42d0cd2222a1d7c70298991b743d9f0e4a6b921666,CHI,train,normalization,28
c8632d4728292f59b335935153f30d610d4519c954f9302510bd740629b5408c,NSD,validation,identification,22
708614c44e3cd1518016ed50ac605816253d47f2fba9da933180b3d63210bd7b,TAN,train,identification,192
a1a9ae1591b778adb5fd0e226050e1a6588f933e4af777b69c6b62e086e24687,NAR,validation,identification,26
3e238873d1d56c11c4404f9ce25e04387fd6ce45425bbd2edc56cf86567565ea,CHI,train,normalization,81
8abc6e6657216d16da8913490d89bd536c28e71e26a4b818d937b019703d9d38,STD,train,identification,17
fc128ff8fd504882a071a43be0f58caf4e3b68491c1901ecaf2559c9bf9937a9,STD,test,identification,25
60635c6bbbe11ced2dbccdfcb26990f91dd5b322c01197eb47f0bc1b15b59a82,NOA,train,identification,68
bb27a728ff17731c892f7ae09dbd28d0eff9c926287a411e0e1c586bae3d327a,NOA,test_ood,identification,15
30c789d4927b571c8ad7a91402df078d521bafc1253992ef8f9e30fd8785db11,NOA,train,normalization,33
0a9d841fd22ce20ced329e0531cdb3cc656fdc69f082f87379efb9f7e3625482,STD,train,identification,72
f93e125f586903312474de7e11c4177ec6e80eb8c072c5b1e768493997cb8902,RAN,train,normalization,14
4d6ab74ec010060e3347f88533cf79ad173be68056045deb37ab954ee4f6d86c,CHI,test_ood,normalization,13
9e912b9b4f8a2f1cf561247758d47eb77db9def30c976d9e16142edbe5aff2e9,CHI,train,identification,18
e8a93bab39d2cef5112d42a23e768fcf32d204e788612d0a6c4953d81c00a2f6,STD,validation,identification,88
6ee8ad96c7f4c89de688fd21c2e8dc1dad659109da2ca181157d3335a328a8b8,KIS,train,identification,21
9cb9ffdfe46ade18a5b5c0058f705a8af1bdf9c2f43947a80860a932a9a3983b,SYL,train,normalization,14
11e72e9190e64e60f7e8aee32ea7b451e8203c23d8372206a05bbfc071b08500,NOA,train,normalization,47
571c789453496f4a1053425838a388883bed7262436432aa4a7fe1d1a77e629f,NAR,train,identification,62
dcfcd3c114d62da729f29a51fffc7cbb641fc6d7d627228b9ccab7b996fd4755,NSD,train,identification,38
1367700edde5d39b40112ec552f338c7dd7657c1c06747e30f95578e62a4f72b,SYL,train,identification,41
c4f631e5f8bedbb51a340b5faa9dbae1627e363ba0f8c65c40722ebb6c8451d3,CHI,train,identification,48
647c3d7fb64ca16d936dee44fed492e183ee3c564ec4f21d88e3fd2b20074923,STD,train,identification,72
977cc49b32ea51ad34e1336d29dc50f27c8d2d3f9d1b8d0cb082cb84b1b08cee,CHI,train,normalization,56
0f3a809ad32387c322205743d823a75a14c9a7a94aae1573c219ecddabc56e96,STD,test_ood,identification,13
e7e066868380137bba332afc788d3a37ca664fa528ac2bf16e8bfaf2bf67c06e,SYL,validation,normalization,5
1a1e67b5a39289180c31d47b55a8e98b57ba9f47faeedaefdcdc7bfa2fca3dee,CHI,train,normalization,175
2991c3e47bcfb1ab3c60df385bd1b7f97d3e8c2ddf8eebc809e73629ed8352c9,SYL,train,normalization,5
673e038ee3b2fcbcf0481987917a21dd802936ebe121f45d41e06f131a863424,CHI,train,normalization,14
0540362462be2c7423b1ca1c537cfa1f7a705ef161ca73342247de3846b6258f,TAN,train,identification,72
bb1015d18803621d7e752cdb9da074071024468855769fc03dfc0a067007442a,STD,train,identification,19
691ea146d22ddd5bfebe27e1948efe81b892efa18c98f4e29b58c72b711ba4bc,CHI,train,normalization,19
04f8a32772b267f44996ef21a4dc8bbad1533a432d17692cc3008bd872eb4157,SYL,train,identification,41
d9c5c262affa5fe7a706bbe42244bb3479698f630f6229bf7b11781eaaa849ac,KIS,test_external,identification,166
505aa6efa97e74344bc8f9b3a77f1cb51bd40853f882029c6089bd0596f06303,CHI,train,identification,77
ac3801361e944be12e0bcc51ce6cbbcbf2896725b0c787e60425af1ed45a390f,NSD,train,identification,26
7fa143a534e12f45d56f4886b584ac71a2c0ae67fe0a3ba7fca1d48545442c03,STD,train,identification,21
421e24f2f862406362d380d8b6a408c176d219302530550031802b996e0d4c65,SYL,train,normalization,22
7f2d90f42686dc3ce636032668da0b6b58ae4a70592c3df3036d990cfcb3cf31,MYM,test_ood,normalization,4
2513b8587b1514457cf99dc427f6bf558c224ec4bb6ff9a4d15c10d32af915cb,SYL,train,normalization,5
4e1d645fb350e62afc5051517f9737d46ab1d21f197c64e579985f798edd3461,RAN,train,identification,49
16a5c1728128213f016ccac00e7caaab664b904480ec2402bde5cedb19e97ac4,KHU,train,normalization,21
5c74583a3f6aa234d7ee5e6803516329ef1e555a242d89e86df273d71bf67a8e,SYL,train,identification,349
0f3816fe62509b534ef134342390d747f08b153cbc1703404a4306f4b88d519e,SYL,train,normalization,35
8fd426b2e6339caa1f35f08323a19f02a881b659ab184f33e9e4bfb6badc0073,SYL,train,normalization,8
72dec4afb3496227eb6c9d43bd7e383f73dc56ffb9d10d056ec29016eba58635,SYL,train,identification,38
b9ac79ea9531f3443673315af45728565a5c81ad3cd0d178a3f369262bb1bb64,CHI,train,identification,29
38234a1a7b350a6410947f47296e4731fee640fb96ac64b9efa8be08820a14cd,NSD,test,identification,42
aecef579fd1709727be6b8adf900d6c40a32b3a050397e00094af2659e91d637,CHI,train,normalization,60
1e3115d86146cc37749f4191f1278ce19134f84b9d90e3029d64992fecbc0a88,CHI,test_ood,identification,17
082f314c3e696516c78f40515c4a0976aa1b1515a5f78a6b19ac79becb011535,NSD,train,identification,45
af73bd6fca604c0c8a8b62767064c42bf7160918a1e27389d3f3881392e6d33b,STD,train,identification,18
f716a085467ad7fc417ed1d565048c1e19e6a0a1a147626f08ea2534e091c2e3,STD,train,identification,22
1866f76c12ae282af2d398db6ae5eed671c43cfe5f370373a2939f7acaa71581,STD,train,identification,26
24306f945d2f355698893127d65cc6af7a1ce9b174972a4b61e510698dc41997,KIS,test_external,identification,175
0418dbcc8433fb88feb5cb56f9fa82ad22df262169a7a4d269835762e740002d,SYL,train,identification,85
d3d2324fa3044e57329b33856b1357e9225bc89c7bd8723b50223c92cb54b6d1,SYL,train,identification,8
94cdbb5eaf64eaab6069fdb9446eac4abff0a59eba3c346ee817e8acf5e83414,MYM,test_ood,normalization,13
711b6e3c9d5352147b5a8022303422084171e3205b18e149bdff8ead9d4acf40,SYL,train,identification,209
1001668180206176dafb73fafd38142c48250bd1f99fb515d90df64efd99ab51,CHI,train,identification,18
ebc919e5f4c572de5ad73084fd1b4ffce9c2a704a75ed0052de2d658e96e12de,TAN,train,identification,29
0e46a76e25922167b1ece1e6751609ac242be52991cc44deeb8609fe158a44e8,RAN,train,normalization,24
3ce8ed0fbd4ccf37d178db7728d18ab759f8102afe78a515e90a4f1f87564468,TAN,test,identification,56
5fd0d427756824983f7718e7b9bc851c1f61251849914e6947cec49d9a34b249,KIS,test,identification,12
5f694ba7f85941f51b39d036bda62a670a33135fe0b7880dada4f1f83a69d89d,STD,train,identification,48
7cf7ebb451598eb3412649a3973904a3bfde62e1ef89c5bc6c851f00a16a4d88,CHI,train,identification,12
2dbf2d51ed1a55c83051fb0be8f41605d48ae703c8aa2da957b5003571d07dfb,SYL,train,normalization,32
4e9bde2f64c9084fda5bba46abced09194c6fefe243c65ae2e0ba2505cadb252,RAJ,test_ood,identification,16
1e0c900488fd335f11601d5e74d6dddea096311a1a340aee2c58fb8361570fae,MYM,train,identification,21
6fcb2eb97cb968be4d4a17bdf2be7a2a164f8d372170e0222c76e89f0db3ec40,NSD,train,identification,195
